ID,实例名,状态,地域,可用区,实例类型,实例规格,CPU(核数),内存(GB),GPU(卡数),操作系统,镜像Id,带宽(Mbps),主IPv4公网IP,主IPv4内网IP,主IPv4RdmaIP,主IPv6地址,系统盘类型,系统盘大小(GiB),VpcId,Vpc名称,子网Id,子网名称,网络类型,创建时间,到期时间,实例计费模式,网络计费模式,所属项目,专用宿主机ID,置放群组ID,高性能计算集群ID,数据盘_0_类型,数据盘_0_大小（GiB）,数据盘_1_类型,数据盘_1_大小（GiB）,数据盘_2_类型,数据盘_2_大小（GiB）,数据盘_3_类型,数据盘_3_大小（GiB）,标签_with-snapshot
ins-4naeizhd,TCVMZY0063,运行中,上海,上海五区,标准型S5,S5.MEDIUM4,2,4,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.7.10,,,CLOUD_PREMIUM,50,vpc-k99c10rq,TVPCZY0002,subnet-833woo1f,TIPSZY0030,TVPCZY0002,2025-02-17 16:19:19,,CDC计费,,默认项目,,,,,,,,,,,,
ins-lykfvbsd,TCVMZY0064,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.7.13,,,CLOUD_PREMIUM,50,vpc-k99c10rq,TVPCZY0002,subnet-833woo1f,TIPSZY0030,TVPCZY0002,2025-02-17 16:19:20,,CDC计费,,默认项目,,,,,,,,,,,,
ins-g1yyq1mp,TCVMZY0062,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位,img-plhy3r5z,0Mbps,,10.82.7.11,,,CLOUD_PREMIUM,50,vpc-k99c10rq,TVPCZY0002,subnet-833woo1f,TIPSZY0030,TVPCZY0002,2025-02-17 16:19:22,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,CLOUD_PREMIUM,200,,,,,
ins-ktucm9nv,TCVMZY0061,运行中,上海,上海五区,标准型S5,S5.MEDIUM4,2,4,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.7.5,,,CLOUD_PREMIUM,50,vpc-k99c10rq,TVPCZY0002,subnet-833woo1f,TIPSZY0030,TVPCZY0002,2025-02-17 16:19:22,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,
ins-85rs3mvh,TCVMBB0012,运行中,上海,上海五区,标准型SA3,SA3.2XLARGE16,8,16,0,CentOS 7.6 64位,img-76tn6txd,0Mbps,,10.82.76.44,,,CLOUD_PREMIUM,50,vpc-8z15k19k,TVPCBB0002,subnet-7c81o3bv,TIPSBB0004,TVPCBB0002,2025-02-20 14:43:53,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1400,CLOUD_PREMIUM,300,CLOUD_PREMIUM,1000,,,
ins-odsvq85d,TCVMBE0138,运行中,上海,上海五区,标准型S5,S5.2XLARGE16,8,16,0,CentOS 7.6 64位,img-0yssjfdb,0Mbps,,10.82.75.3,,,CLOUD_PREMIUM,50,vpc-rkxf6bgu,TVPCBE0001,subnet-q2j3cmd3,TIPSBE0029,TVPCBE0001,2025-02-21 09:16:34,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,,,,,,,
ins-14pi3fu5,TCVM1N0005,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.101.14,,,CLOUD_PREMIUM,50,vpc-7uu0bdty,TVPC1N0001,subnet-k5umw711,TIPS1N0027,TVPC1N0001,2025-02-21 15:36:04,,CDC计费,,默认项目,,,,,,,,,,,,
ins-3fojrqap,TCVM1N0006,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.101.12,,,CLOUD_PREMIUM,50,vpc-7uu0bdty,TVPC1N0001,subnet-k5umw711,TIPS1N0027,TVPC1N0001,2025-02-21 15:36:09,,CDC计费,,默认项目,,,,,,,,,,,,
ins-6wnunyxz,TCVM1N0007,运行中,上海,上海五区,标准型S5,S5.MEDIUM4,2,4,0,CentOS 7.6 64位,img-4w6lypin,0Mbps,,10.82.101.16,,,CLOUD_PREMIUM,50,vpc-7uu0bdty,TVPC1N0001,subnet-k5umw711,TIPS1N0027,TVPC1N0001,2025-02-21 15:36:10,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,
ins-b81rpi0f,TCVMBX0061,运行中,上海,上海五区,标准型S5,S5.2XLARGE16,8,16,0,Windows Server 2016 数据中心版 64位中文版,img-r56el083,0Mbps,,10.82.71.2,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2025-02-21 15:36:13,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,
ins-rukyxowz,TCVMBX0060,运行中,上海,上海五区,标准型S5,S5.2XLARGE16,8,16,0,CentOS 7.6 64位,img-rcxh7tl3,0Mbps,,10.82.71.26,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2025-02-21 15:36:22,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,,,,,,,
ins-icikwoyr,TCVMBX0059,运行中,上海,上海五区,标准型S5,S5.2XLARGE16,8,16,0,CentOS 7.6 64位,img-rcxh7tl3,0Mbps,,10.82.71.38,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2025-02-21 15:36:22,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,,,,,,,
ins-dlckl5s5,TCVMBD0003,运行中,上海,上海五区,标准型S5,S5.8XLARGE128,32,128,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.50.17,,,CLOUD_PREMIUM,200,vpc-gf2vfll8,TVPCBD0001,subnet-j9m6gzdp,TIPSBD0032,TVPCBD0001,2025-02-21 15:56:35,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,
ins-kasy5ksj,TCVMBD0002,运行中,上海,上海五区,标准型S5,S5.8XLARGE128,32,128,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.50.14,,,CLOUD_PREMIUM,200,vpc-gf2vfll8,TVPCBD0001,subnet-j9m6gzdp,TIPSBD0032,TVPCBD0001,2025-02-21 15:57:12,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,
ins-2jswzoqp,TCVMZY0066,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.87.59,,,CLOUD_PREMIUM,50,vpc-mjk631zi,TVPCZY0001,subnet-lrmdnuid,TIPSZY0014,TVPCZY0001,2025-02-25 13:56:31,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,300,CLOUD_PREMIUM,200,,,,,
ins-8x7cfirt,TCVMZY0065,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.87.141,,,CLOUD_PREMIUM,50,vpc-mjk631zi,TVPCZY0001,subnet-lrmdnuid,TIPSZY0014,TVPCZY0001,2025-02-25 13:56:34,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,CLOUD_PREMIUM,300,,,,,
ins-kf0jnih7,TCVMTG0004,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-plhy3r5z,0Mbps,,10.82.68.8,,,CLOUD_PREMIUM,50,vpc-nbs7d8nc,TVPCTG0001,subnet-76ty9ewv,TIPSTG0012,TVPCTG0001,2025-02-25 15:57:29,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,
ins-hgz4mzpn,TCVMBD0004,运行中,上海,上海五区,标准型S5,S5.8XLARGE128,32,128,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.50.2,,,CLOUD_PREMIUM,200,vpc-gf2vfll8,TVPCBD0001,subnet-j9m6gzdp,TIPSBD0032,TVPCBD0001,2025-02-25 19:33:35,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,
ins-dln97fnt,TCVMBD0001,运行中,上海,上海五区,标准型S5,S5.8XLARGE128,32,128,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.50.4,,,CLOUD_PREMIUM,200,vpc-gf2vfll8,TVPCBD0001,subnet-j9m6gzdp,TIPSBD0032,TVPCBD0001,2025-02-25 19:33:37,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,
ins-rvkxh2zt,TCVMBD0005,运行中,上海,上海五区,标准型S5,S5.8XLARGE128,32,128,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.50.11,,,CLOUD_PREMIUM,200,vpc-gf2vfll8,TVPCBD0001,subnet-j9m6gzdp,TIPSBD0032,TVPCBD0001,2025-02-25 19:33:38,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,1000,,,,,,,
ins-hcc80ebl,TCVMGF0094,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,Windows Server 2016 数据中心版 64位中文版,img-1ij4zqsr,0Mbps,,10.82.66.140,,,CLOUD_PREMIUM,50,vpc-406c99ym,TVPCGF0001,subnet-0ir07vh3,TIPSGF0024,TVPCGF0001,2025-02-27 08:55:19,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,
ins-0vkuk355,TCVMBE0140,运行中,上海,上海五区,标准型S5,S5.4XLARGE32,16,32,0,CentOS 7.6 64位,img-0yssjfdb,0Mbps,,10.82.75.5,,,CLOUD_PREMIUM,50,vpc-rkxf6bgu,TVPCBE0001,subnet-q2j3cmd3,TIPSBE0029,TVPCBE0001,2025-03-03 12:18:22,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,,,,,,,
ins-digbgmcj,TCVMBE0139,运行中,上海,上海五区,标准型S5,S5.2XLARGE16,8,16,0,CentOS 7.6 64位,img-0yssjfdb,0Mbps,,10.82.75.4,,,CLOUD_PREMIUM,50,vpc-rkxf6bgu,TVPCBE0001,subnet-q2j3cmd3,TIPSBE0029,TVPCBE0001,2025-03-03 12:18:22,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,,,,,,,
ins-g9vomcst,TCVMGF0095,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位,img-bw8cgm7j,0Mbps,,10.82.52.43,,,CLOUD_PREMIUM,50,vpc-f88b4gdi,TVPCGF0002,subnet-qianitn5,TIPSGF0025,TVPCGF0002,2025-03-04 16:42:18,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,CLOUD_PREMIUM,200,,,,,
ins-psfwigln,TCVMBX0063,运行中,上海,上海五区,标准型S5,S5.MEDIUM4,2,4,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.71.15,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2025-03-05 10:02:30,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,
ins-0bwrekld,TCVMBX0062,运行中,上海,上海五区,标准型S5,S5.SMALL2,1,2,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.71.6,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2025-03-05 10:02:31,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,
ins-cq26i7hp,TCVMBX0064,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.71.126,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2025-03-05 10:02:31,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,
ins-owdyngsv,TCVMBX0065,运行中,上海,上海五区,标准型S5,S5.MEDIUM4,2,4,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.71.124,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2025-03-05 10:02:32,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,,,,,,,
